authorId,organization,type
36886790,CNL,Company
49515937,UB,University
2290372,CNL,Company
1398675311,UPC,University
2058610,UB,University
145660451,CNL,Company
52496627,UPC,University
32684604,UB,University
35015790,UPC,University
21731907,CNL,Company
40897068,UPC,University
50116455,UPC,University
1414462699,CNL,Company
49775559,UPC,University
52142868,UPC,University
3873223,CNL,Company
2397728,UPC,University
47910767,CNL,Company
144096306,CNL,Company
82705707,CNL,Company
3225998,CNL,Company
145660449,UPC,University
144118943,CNL,Company
28032963,UPC,University
32272816,CNL,Company
3100382,CNL,Company
48684776,CNL,Company
35126004,UB,University
2923862,CNL,Company
2636025,CNL,Company
1699998,CNL,Company
49070129,UB,University
1968710,UPC,University
144814553,UPC,University
3519489,UB,University
145511337,CNL,Company
49499935,UPC,University
49676700,UB,University
118420422,CNL,Company
48113189,CNL,Company
39058625,UPC,University
1744809,UPC,University
2000401087,CNL,Company
1864901,UB,University
40072782,UPC,University
2357656,UPC,University
2404625,UB,University
1697534,UPC,University
23207138,UPC,University
66798288,UB,University
2655988,UB,University
47021783,UPC,University
153667314,CNL,Company
153795137,UB,University
46286682,UPC,University
1700523,UB,University
1792236,UPC,University
1402978046,UB,University
144805764,UB,University
34983272,CNL,Company
68982740,CNL,Company
1772030,UB,University
1985647,UPC,University
1705794,UPC,University
35184435,CNL,Company
1707206,CNL,Company
1443606160,UPC,University
144444663,UPC,University
1714765,CNL,Company
1784150,CNL,Company
41128354,UPC,University
1679035,UB,University
143882390,UB,University
102759108,CNL,Company
97885229,UB,University
144285482,CNL,Company
94257076,UPC,University
103219719,UPC,University
1431181888,UPC,University
2125710,CNL,Company
2643430,CNL,Company
4009493,UPC,University
2228646,UPC,University
2643212,CNL,Company
49144598,CNL,Company
2514846,CNL,Company
2964732,UB,University
2316431,UB,University
1399105501,UB,University
144929113,CNL,Company
1815542,UPC,University
1755694,CNL,Company
2239596,CNL,Company
2983211,UB,University
2930689,UPC,University
92768938,CNL,Company
1809450,CNL,Company
144742258,UB,University
1715847,UB,University
1750794,UPC,University
4594657,UPC,University
1994390,UB,University
1703457,CNL,Company
40567169,UPC,University
145709166,UB,University
145845943,CNL,Company
1702800,CNL,Company
2048712,UPC,University
152270450,UB,University
2371005,UB,University
102921028,UB,University
1709410,UB,University
1709874,UPC,University
1685567,CNL,Company
144510658,UPC,University
145415606,UPC,University
144464156,UPC,University
145311325,UB,University
103002601,UPC,University
2080218,UPC,University
35647859,UB,University
1403790644,UPC,University
1809170,UPC,University
153886355,CNL,Company
1682949,UPC,University
38336241,UPC,University
143978672,CNL,Company
103272298,UPC,University
37821596,UB,University
39441065,UB,University
1802463,CNL,Company
1911693,UPC,University
2983834,UB,University
1725550,UB,University
1884064,UPC,University
2620528,UPC,University
144146451,CNL,Company
49301636,UPC,University
1714738,CNL,Company
3334607,CNL,Company
2299662,UPC,University
1731543,CNL,Company
2576026,UPC,University
2255403,UB,University
144072231,UPC,University
48609282,UB,University
1758958,UPC,University
1403916366,UB,University
2780898,UB,University
2725856,UB,University
144298515,UB,University
39696067,UPC,University
3185879,CNL,Company
3217787,CNL,Company
1773432,CNL,Company
35277850,CNL,Company
3316180,UB,University
1907524,CNL,Company
83014133,UB,University
145680480,CNL,Company
152799197,UB,University
104078827,UPC,University
47549483,UB,University
144473248,CNL,Company
32437779,CNL,Company
1791292,UPC,University
144298507,UPC,University
2681816,CNL,Company
1720573,CNL,Company
1734822,UPC,University
145401516,UB,University
1794893,CNL,Company
38868823,UB,University
1718845,CNL,Company
152733343,CNL,Company
1757245,UPC,University
13527624,UPC,University
2024083,UPC,University
144539611,UPC,University
1734940,CNL,Company
145224792,CNL,Company
143775101,UB,University
52038245,UPC,University
87224250,CNL,Company
47703656,UB,University
49922967,UB,University
3120690,UPC,University
1403643412,UB,University
8146067,CNL,Company
89060191,UPC,University
8411463,UPC,University
145140550,CNL,Company
46612354,UB,University
34705412,UB,University
144888273,CNL,Company
6490495,UPC,University
34977159,UPC,University
4140595,UPC,University
2054687,CNL,Company
38170501,CNL,Company
4074918,UPC,University
16092011,UB,University
47641038,UPC,University
40562646,UB,University
88441415,UPC,University
88587366,UB,University
32909746,UPC,University
47552318,UB,University
144900152,CNL,Company
32645872,UB,University
6662172,UPC,University
50437263,UB,University
47208020,UB,University
5131262,UB,University
4960214,UB,University
87411732,UPC,University
89939803,UPC,University
47861190,UB,University
2944726,CNL,Company
70083987,UPC,University
1401903169,CNL,Company
2522503,UB,University
2819655,CNL,Company
2201477,UB,University
1804502,UPC,University
1719733,CNL,Company
1795076,UB,University
1796686,UPC,University
2888626,UB,University
2786560,CNL,Company
145146300,CNL,Company
47627050,UB,University
2136783,UPC,University
38703092,UPC,University
2943608,CNL,Company
2884394,CNL,Company
1798439,UB,University
2945385,UPC,University
1806236,UPC,University
122767622,UPC,University
1688396,UPC,University
5337050,UPC,University
145017067,UPC,University
145466150,UB,University
117776494,UB,University
3272463,UPC,University
2640854,UPC,University
2896079,UB,University
49026607,CNL,Company
92027209,UPC,University
1711887,UPC,University
1809585,UPC,University
1966627,CNL,Company
1692148,UB,University
1922937,CNL,Company
69008698,UPC,University
6901583,CNL,Company
144626879,UB,University
144322831,UB,University
49933139,CNL,Company
1751206,UB,University
33103953,UB,University
87208205,UB,University
47021242,UB,University
3327853,UB,University
145539681,UPC,University
3210893,UB,University
49511601,UPC,University
47734861,CNL,Company
12457830,CNL,Company
2960107,CNL,Company
144376534,UB,University
1692584,UPC,University
144520779,CNL,Company
1801719,UPC,University
102200420,UPC,University
1997975,CNL,Company
2413083,UPC,University
1398925265,UB,University
32902704,UPC,University
3343507,UB,University
1721919,CNL,Company
1733001,UPC,University
1838186,CNL,Company
31897870,UB,University
1705715,UPC,University
2050842,UB,University
1700623,UB,University
1405690347,CNL,Company
1739925,UB,University
3026707,CNL,Company
47514353,CNL,Company
1713262,UPC,University
3348563,UB,University
144509437,UPC,University
3158091,UPC,University
3438566,UPC,University
2317485,CNL,Company
2938823,CNL,Company
1735803,UB,University
2269512,CNL,Company
2668519,CNL,Company
1693086,UPC,University
145230094,UPC,University
1688962,UB,University
144698578,UB,University
144694372,CNL,Company
81779370,UPC,University
40382880,UPC,University
145452473,CNL,Company
1990185,UPC,University
143705107,UPC,University
145817111,UPC,University
1804157,UPC,University
2171098,UPC,University
1746401,UB,University
3139332,UB,University
3020604,CNL,Company
14510668,UB,University
4485368,UB,University
46739546,UPC,University
2996049,CNL,Company
3009502,CNL,Company
2354551,UPC,University
1691109,CNL,Company
144810491,UB,University
48250494,UB,University
1763846,UB,University
145648544,UB,University
2718680,UPC,University
48934319,UB,University
94923454,CNL,Company
2056642,UB,University
1822079,CNL,Company
1697557,CNL,Company
2597267,UPC,University
16192501,UB,University
70390612,UB,University
2390184,UPC,University
1886895,CNL,Company
37440949,UPC,University
2920348,UPC,University
1781114,UB,University
1902800,UB,University
1423616328,UPC,University
84714777,UB,University
35844759,CNL,Company
46634812,CNL,Company
1400138132,CNL,Company
1403178417,UPC,University
28324698,UB,University
1411436527,UPC,University
1400965327,CNL,Company
3459423,UB,University
48739778,UB,University
3140713,UPC,University
144474020,UB,University
40374015,UB,University
39470751,CNL,Company
47394394,CNL,Company
3178793,CNL,Company
34043035,UB,University
145771411,UB,University
1737944,UB,University
48469973,UPC,University
144195163,UPC,University
2754078,UPC,University
1806810,UB,University
1757858,UPC,University
1682862,UPC,University
49547631,CNL,Company
37026706,CNL,Company
50682587,CNL,Company
34400470,UPC,University
1684327,CNL,Company
2479157,UB,University
153875087,UPC,University
3241458,UPC,University
39730700,UB,University
2735651,CNL,Company
34711409,UPC,University
40286742,CNL,Company
47316675,CNL,Company
143823227,CNL,Company
34891524,UB,University
2284787,UPC,University
145466551,CNL,Company
144830983,UPC,University
1711558,CNL,Company
2918044,UPC,University
1729473,CNL,Company
145406251,UPC,University
3289499,CNL,Company
1883653,UPC,University
2758342,UB,University
50065247,UB,University
13295674,UB,University
1456982756,CNL,Company
144327667,CNL,Company
1796412,UPC,University
145324292,UPC,University
52081643,CNL,Company
2473959,UPC,University
37790069,CNL,Company
40452244,CNL,Company
1782910,CNL,Company
2010984,UB,University
1786453,UPC,University
40059250,UB,University
37628407,CNL,Company
71193805,UPC,University
2757262,CNL,Company
1697844,UB,University
2397085,UB,University
2370537,CNL,Company
2720110,UPC,University
2604448,CNL,Company
1793339,CNL,Company
8867084,UB,University
2026220329,UPC,University
2213120,UB,University
1806554,UPC,University
153391649,UB,University
40005254,CNL,Company
3127055,UPC,University
47394751,CNL,Company
2365849,UPC,University
2501782,UPC,University
1861575,UPC,University
2316298,CNL,Company
2575333,CNL,Company
2671621,UB,University
3174627,UPC,University
34284623,CNL,Company
9137125,CNL,Company
2918593,CNL,Company
32085780,CNL,Company
143859594,UPC,University
144324183,UB,University
1722943,UB,University
52361568,CNL,Company
2970471,CNL,Company
1681465,UB,University
1731817,UPC,University
32635404,UPC,University
40237376,UB,University
34762443,UB,University
148072414,UPC,University
2185157,CNL,Company
1721976,UB,University
122022218,CNL,Company
1688348,CNL,Company
1744149,UPC,University
144331488,CNL,Company
12725412,UB,University
143733273,CNL,Company
50640398,CNL,Company
3099783,CNL,Company
49695278,CNL,Company
1398811200,CNL,Company
15209606,UPC,University
145310406,UPC,University
3003703,CNL,Company
36142363,UPC,University
5407465,UPC,University
5059463,CNL,Company
5762483,UPC,University
90065195,UPC,University
11340993,CNL,Company
88360593,UPC,University
93657233,CNL,Company
93775288,UPC,University
1400861382,CNL,Company
84340490,UB,University
81896015,UB,University
49647486,UB,University
4743430,UPC,University
48962083,CNL,Company
11032448,UPC,University
145033936,UB,University
2974708,CNL,Company
145024168,CNL,Company
47949585,UB,University
2081853,CNL,Company
49941562,UB,University
2679297,UB,University
49415476,CNL,Company
48089133,CNL,Company
143943271,UPC,University
145915876,UPC,University
1403505226,UB,University
34174423,CNL,Company
2750089,UPC,University
1795632,UB,University
1803982,CNL,Company
31647143,UPC,University
144232081,UB,University
47616135,UPC,University
2685604,UB,University
143826671,UB,University
46326709,UPC,University
4489926,UPC,University
1782816,UPC,University
1764934,UPC,University
153019693,UPC,University
40915925,UB,University
1875703,UB,University
83651474,UB,University
2107692,UB,University
1790059,UB,University
145761556,CNL,Company
143967473,UB,University
36346324,CNL,Company
1725299,UB,University
47297198,CNL,Company
2869954,CNL,Company
49344498,UPC,University
34653619,UB,University
34731212,CNL,Company
49127859,UB,University
1707325,UB,University
34882422,UB,University
1921490,CNL,Company
38842577,UPC,University
144352393,UB,University
1769514,UPC,University
117800635,CNL,Company
2148803,UPC,University
25657468,UB,University
40536453,UPC,University
2029070,UB,University
2606257,UPC,University
2446912,UPC,University
144680288,UPC,University
1717756,UPC,University
144826080,CNL,Company
50036413,CNL,Company
145045936,UB,University
2218155,UB,University
145868588,UB,University
143645645,UPC,University
2744861,UPC,University
46261047,UPC,University
2118596,UPC,University
120952574,UB,University
1706294,UPC,University
2918263,UB,University
145604636,UB,University
1787701,UB,University
2680965,UB,University
4929714,UPC,University
144135551,UPC,University
35467983,CNL,Company
2400676,CNL,Company
2732188,UPC,University
1743762,UB,University
2355113,CNL,Company
143871490,CNL,Company
2071495,CNL,Company
144708114,UPC,University
144771568,CNL,Company
1934799,CNL,Company
2151725,UPC,University
145723031,UPC,University
144438942,CNL,Company
144127598,CNL,Company
34425421,CNL,Company
5506703,UPC,University
153216340,UPC,University
40481211,CNL,Company
1402958383,UB,University
2724737,CNL,Company
1796991,UPC,University
2968742,UB,University
46625665,UPC,University
2329282,UB,University
1795634,UB,University
39547773,UB,University
48563968,CNL,Company
1690770,UB,University
144669578,UPC,University
31609328,UB,University
40088979,CNL,Company
2197142,UPC,University
48806109,CNL,Company
25901335,UPC,University
145357274,UB,University
2490020,UB,University
144142003,CNL,Company
144787692,UB,University
153705223,CNL,Company
144964033,CNL,Company
145276693,UB,University
153711750,UB,University
3119182,UB,University
2214816,UPC,University
35522042,CNL,Company
144773185,UB,University
144527769,UB,University
145068799,UB,University
1390746662,UPC,University
30294363,UPC,University
1402920327,CNL,Company
144114181,UPC,University
47758713,CNL,Company
1717602,CNL,Company
145298802,UPC,University
